GUO;Country ISO code
RU*110014496773;LV
RU*110016133677;LV
RU*110016133778;LV
RU*110016134088;LV
RU*110016140822;CZ
RU*110016141965;LV
RU*110020136662;CZ
RU*110020149461;CZ
RU*110020175980;CZ
RU*110020568147;LV
RU*110020568309;LV
RU*110023122560;LV
RU*110023126449;LV
RU*1590211706;AT
RU*1590478038;FR
RU*1975235691;CZ
RU*450102796;EE
RU*450104483;EE
RU*450118025;EE
RU*450400982;EE
RU*490205115;CZ
RU*490679462;CZ
RU*490705587;CZ
RU*490864685;CZ
RU*490891073;CZ
RU*491457687;CZ
RU*491491887;CZ
RU*491579368;CZ
RU*491694445;CZ
RU*491770841;CZ
RU*492378736;SK
RU*570098658;LV
RU*570145700;LV
RU*570181398;LV
RU*570233104;CZ
RU*570247299;LV
RU*570250765;LV
RU*570514371;LV
RU*570538243;LV
RU*690129033;LT
RU*923244190;DE
RU*F00162800911328;PL
RU*F00352806209266;GB
RU*F00772606188083;GB
RU*G001921024073;BE
RU*U00616389559320;GR
RU00031093;NL
RU00044434;NL
RU00083500;IE
RU09807684;NL
RU2-179341;GB
RUCP1847091;DK
RUP008808492;LU
SA*1590223394;DE
SA*1975340917;CZ
SA0000026177;FR
SA0000114597;NL
SA30022GS;GB
SA30023GS;DE
SA30159GS;GB
SACP0000264604;SE
SC0000072614;GB
SC0000072716;GB
SD*110020077768;SE
SG*B000043710;GB
SG*B000081335;GB
SG*B000086946;GB
SG*B000087391;GB
SG*B000087736;GB
SG*S00106103;FR
SG193500026Z;GB
SG194800006K;GB
SG196300316Z;GB
SG196900057Z;GB
SG197000498M;GB
SG198003886K;FR
SG198701138Z;NL
SG198703851D;GB
SG199002645H;DE
SG200202428H;GB
SG200300002K;GB
SG200702520N;GB
SG200816407W;FR
SG201409279C;GB
SGCP2493781;DK
SGD312059595D;NL
SGD942627498D;GB
TH*110003818806;DE
TH*110005494734;DE
TH0105525002719;GB
TH0105537150963;DE
TH0107537000246;GB
TH0107537000751;GB
TH0107554000267;FR
TN*1040894401;FR
TR*1046587129;FR
TR*110005456557;DE
TR*110013634057;DE
TR*1417158;DE
TR1201701F;DE
TR246033F;GB
TR259748F;FR
TR264164F;DE
TR268972F;IE
TR293032F;SE
TR30012ET;NL
TTFEI1006375;ES
TW04200199;DE
TW04541302;CZ
TW05155853;NL
TW07435515;DE
TW12490306;NL
TW16003518;GB
TW20795246;DE
TW20828393;NL
TW22178368;NL
TW23357403;FI
TW23826200;NL
TW27242184;NL
TW30899261;GB
TW97119975;CZ
UA*110006806912;EE
UA*110006814585;LV
UA*110006819593;LV
UA*110008922088;LV
UA*110013195439;CZ
UA*110013199238;CZ
UA*110014718422;CZ
UA*1152008126;FR
UA*450106585;EE
UA*491482623;CZ
UA*491789777;CZ
UA*570174414;LV
UA*G002437011891;GB
US*110003038875;BE
US*110003068385;BE
US*110003813451;DE
US*110004508365;DE
US*110005128333;DE
US*110005358425;DE
US*110008148590;LU
US*110008178664;FR
US*110008332665;BE
US*110009053063;DE
US*110022967577;GB
US*1590575482;GB
US*190521501538;GB
US*190521533144;FR
US*190521534861;GB
US*190521536301;GB
US*190521542411;GB
US*190521545276;GB
US*190521552753;FR
US*450099590;EE
US*450144907;EE
US*491359884;CZ
US*491788492;CZ
US*901135334;GB
US*901469241;GB
US*905248719;FR
US*906094780;BE
US*906116416;GB
US*906120900;GB
US*908226762;FR
US*926376124;ES
US*929259121;GB
US*929260168;DE
US*933058399;DE
US*933105254;DE
US*956017297;GB
US*B000010265;IE
US*B000011937;SE
US*B000012053;GB
US*B000012957;DE
US*B000013036;GB
US*B000016937;GB
US*B000021045;GB
US*B000021650;GB
US*B000022947;LV
US*B000027699;GB
US*B000028500;GB
US*B000028880;GB
US*B000029781;GB
US*B000030413;GB
US*B000031482;GB
US*B000031484;GB
US*B000032438;GB
US*B000033945;GB
US*B000034537;GB
US*B000034620;GB
US*B000034865;GB
US*B000039123;GB
US*B000040504;GB
US*B000043840;GB
US*B000045096;IE
US*B000045293;GB
US*B000045501;GB
US*B000046255;GB
US*B000049184;GB
US*B000049354;DE
US*B000051336;GB
US*B000051505;GB
US*B000053000;GB
US*B000053545;GB
US*B000055037;GB
US*B000056389;GB
US*B000057576;GB
US*B000057933;GB
US*B000057988;GB
US*B000058045;DE
US*B000058332;GB
US*B000061393;GB
US*B000061429;DE
US*B000062205;GB
US*B000062806;GB
US*B000063422;GB
US*B000063958;GB
US*B000064185;GB
US*B000064797;PL
US*B000066401;GB
US*B000066560;LU
US*B000069110;GB
US*B000069389;FR
US*B000069842;GB
US*B000070067;GB
US*B000070627;IE
US*B000071071;GB
US*B000071156;GB
US*B000072113;GB
US*B000073518;GB
US*B000073594;GB
US*B000073766;GB
US*B000074265;GB
US*B000074317;GB
US*B000074429;IE
US*B000074466;GB
US*B000074541;SI
US*B000074743;GB
US*B000074866;DE
US*B000075059;GB
US*B000075268;PT
US*B000075418;GB
US*B000075702;GB
US*B000076803;GB
US*B000077393;GB
US*B000077451;GB
US*B000077559;GB
US*B000077972;IE
US*B000078123;GB
US*B000078693;IE
US*B000078713;GB
US*B000079228;IE
US*B000079323;AT
US*B000079329;GB
US*B000079385;GB
US*B000079820;GB
US*B000079901;GB
US*B000080408;GB
US*B000080599;IE
US*B000080959;GB
US*B000081037;GB
US*B000081249;GB
US*B000081622;GB
US*B000081636;FR
US*B000081716;GB
US*B000081759;GB
US*B000081937;GB
US*B000082644;GB
US*B000082749;GB
US*B000082837;GB
US*B000082885;NL
US*B000083201;DE
US*B000083362;GB
US*B000083792;GB
US*B000083891;GB
US*B000084397;GB
US*B000084764;GB
US*B000084870;GB
US*B000084996;GB
US*B000085187;GB
US*B000085201;GB
US*B000085263;IE
US*B000085419;GB
US*B000086418;GB
US*B000086419;GB
US*B000086524;GB
US*B000086770;GB
US*B000086961;GB
US*B000087567;LU
US*B000087829;GB
US*B000088059;GB
US*B000088595;GB
US*B000089224;GB
US*B000089601;GB
US*B000090302;GB
US*D00346515;NL
US*D00361591;GB
US*D00389191;GB
US*H00089544225;IE
US*I00011766140;GB
US*L000000038471;NL
US*P0047249;GB
US*P007624;SE
US*S00164313;GB
US*Z00040475;GB
US010393723;DE
US010562944;GB
US010573945;GB
US020433924;GB
US020642224;GB
US030450326;GB
US041590850;GB
US042052042;GB
US042207613;GB
US042209186;GB
US042271897;GB
US042277512;DE
US042441294;DE
US042454372;DK
US042456637;FR
US042680009;IE
US042695240;NL
US042746201;IE
US042776269;GB
US042866152;GB
US042882273;FR
US042896127;GB
US042977748;DE
US043039129;GB
US043099750;DE
US043110160;DE
US043197974;NL
US043218510;GB
US043306140;GB
US043363001;SE
US043387074;GB
US043398462;NL
US043477276;DE
US043565120;GB
US043565746;GB
US043692546;DE
US050315468;GB
US050420589;GB
US060247840;GB
US060397030;GB
US060495050;GB
US060548860;FR
US060570975;ES
US060613548;GB
US060854886;GB
US060865505;FR
US060918165;GB
US060984624;GB
US061059331;GB
US061209796;GB
US061218089;SE
US061245881;IE
US061249050;DE
US061269834;AT
US061308215;GB
US061397316;DE
US061398235;ES
US061515824;GB
US061528493;NL
US111720520;DE
US111797126;GB
US111806155;FR
US111890605;GB
US112125338;GB
US112534306;GB
US112617163;GB
US112682486;GB
US113136595;GB
US113200514;GB
US113374812;AT
US120482815L;GB
US120488678L;GB
US120565447L;BE
US123096128L;FR
US123103036L;GB
US123116012L;DE
US123124677L;FR
US123161131L;GB
US123450715L;GB
US123508699L;GB
US123708233L;GB
US123756011L;GB
US124063640L;ES
US124289633L;GB
US125532064L;GB
US125652604L;LU
US125879287L;GB
US126054559L;IE
US126065834L;GB
US126066195L;GB
US126071558L;GB
US126089810L;GB
US126154119L;GB
US126250034L;GB
US126267676L;GB
US126287325L;DE
US126288065L;GB
US126361408L;GB
US126370262L;GB
US126452724L;GB
US126623415L;LU
US126725992L;GB
US126863785L;LU
US127024526L;GB
US127145836L;GB
US127289152L;GB
US127492106L;GB
US127534012L;GB
US127598825L;NL
US127625801L;GB
US127748716L;NL
US127890682L;FR
US128052871L;GB
US128079908L;GB
US128230020L;GB
US128366100L;GB
US128415979L;GB
US128431668L;DE
US128479550L;GB
US128479601L;GB
US128528285L;AT
US128528655L;GB
US128629915L;GB
US128639052L;GB
US129540099L;GB
US129777706L;GB
US129811727L;GB
US129815031L;GB
US129925539L;GB
US129930500L;GB
US130135417L;NL
US130163806L;DE
US130221565L;GB
US130406593L;GB
US130512812L;GB
US130544597;GB
US130612970;GB
US130667615L;PL
US130672303L;DE
US130871985;GB
US130872805;FR
US131024020;GB
US131026995;GB
US131166910;DE
US131207934L;GB
US131278896L;SE
US131308297L;FR
US131380631;GB
US131432060;ES
US131477883L;DE
US131514814;FR
US131584302;GB
US131673581;GB
US131815595;ES
US131949238L;DE
US131952290;GB
US131987408L;GB
US132104318L;GB
US132198807L;GB
US132499637L;SE
US132592361;IE
US132595091;FR
US132595722;GB
US132614959;GB
US132615557;GB
US132624428;DE
US132646102;GB
US132670991;GB
US132846137L;BE
US132857434;GB
US132860876L;GB
US132910796L;SI
US132911050L;GB
US132919933L;GB
US132925754L;GB
US132950877L;GB
US132956463L;DE
US133032158;GB
US133168846L;GB
US133216325;GB
US133229929L;FI
US133306348L;GB
US133308739L;GB
US133313284L;CZ
US133362547;FR
US133385513;GB
US133386776;FR
US133404508;FR
US133413761L;GB
US133435103;NL
US133441442L;DE
US133486363;GB
US133513936;NL
US133542736;GB
US133566578L;GB
US133648318;NL
US133668640;GB
US133668641;FR
US133675988;LU
US133728359;DE
US133738518;CZ
US133757370;GB
US133906555;GB
US133912578;BE
US133937434;GB
US133951308;FR
US133984874L;GB
US133989920L;GB
US133998945;GB
US134004153;GB
US134019460;GB
US134038723;GB
US134075851;GB
US134099534;GB
US134151777;BE
US134172551;BE
US134176937L;LU
US134179150L;BE
US134267881L;FR
US134348912L;GB
US134429057L;PT
US134471569L;DE
US134656173L;IE
US134661699L;GB
US134682651L;DE
US134708899L;DE
US135158950;NL
US135315170;PT
US135366388L;GB
US135409005;GB
US135658129;GB
US135909351L;DK
US136753354L;IE
US137084522L;NL
US137408478L;FR
US138038538L;NL
US138350689L;DK
US140622431L;GB
US140689340;GB
US141682544;DE
US141742717;ES
US141893520;GB
US144590805L;GB
US149092060L;ES
US149092862L;GB
US149094998L;ES
US149105168L;DE
US149115868L;GB
US149118972L;FR
US149124219L;GB
US149126783L;GB
US149130878L;GB
US149131677L;GB
US149137083L;GB
US149141144L;DE
US149141929L;IE
US149153554L;GB
US149160159L;DE
US149166026L;GB
US149169369L;GB
US149170172L;GB
US149171434L;NL
US149175656L;DE
US149176997L;FR
US149193676L;IE
US149195002L;GB
US149195542L;GB
US149197065L;GB
US149200980L;GR
US149203567L;NL
US149204555L;BE
US149206849L;NL
US149207978L;DE
US149209507L;GB
US150238253L;SE
US160393470;FR
US160417150;DE
US160442930;GR
US160468020;DE
US160470200;NL
US160547600;DE
US160757636;GB
US160912632;BE
US160968385;IE
US160977505;BE
US161690064;GB
US163337295L;FR
US164908623L;GB
US164933205L;GB
US166164960L;GB
US166705050L;NL
US167327493L;GB
US168181962L;GB
US168607596L;GB
US169399344L;GB
US173515545L;GB
US174295875L;PL
US176327040L;GB
US176789115L;GB
US185171343L;GB
US187907136L;GB
US190159608L;DE
US193417797L;GB
US196854987L;IE
US200052541;GB
US200411521;NL
US200812170;GB
US200865835;NL
US200953973;GB
US201308307;GB
US201548921;IE
US201724320L;FR
US201751121;IE
US201878963;DK
US201945088;DE
US202119090L;GB
US202164234;FI
US202463898;FR
US202714444;GB
US202733559;LU
US202777218;NL
US203059890;GB
US203247759;GB
US203530539;GB
US203552316;FR
US203577738L;GB
US204531180;IE
US204536774;GB
US204552341;ES
US204647180;IE
US204748747;GB
US205197013;GB
US205234618;FR
US205261587;GB
US205441563;GB
US205654756;GB
US205837959;GB
US205901152;ES
US205908528L;GB
US205956993;GB
US205997364;CZ
US207510786L;LU
US207817785L;GB
US208050955;GB
US208236097;GB
US208481962;NL
US208646154L;AT
US208647322;SE
US208737688;GB
US20942EX;GB
US210419870;BE
US220760120;NL
US220790350;FR
US221024240;GB
US221454160;DE
US221463699;GB
US221467904;GB
US221507273L;FR
US221760285;GB
US221895850;GB
US221918501;PT
US222117284L;GB
US222640650;FR
US222711928;NL
US222781933;DE
US222785165;FR
US222816046;SE
US223240619;GB
US223260693;FR
US223262600L;GB
US223341267;FR
US223514823;DE
US223536104;GB
US223661438;GB
US223703799;LU
US223725387;BE
US226757207L;LU
US227857937L;GB
US230366390;DE
US230552730;DE
US230628360;DE
US230812646L;GB
US230933156L;GB
US230993790;NL
US231147939;DE
US231210010;DE
US231274455;FR
US231483991;GB
US231498399;NL
US232259884;GB
US232588479;GB
US232668356;FR
US232691170;GB
US232758192;GB
US233058564;GB
US233079390;GB
US2-36207;PL
US2-37271;SE
US237768996;GB
US240865490L;GB
US241266974L;DE
US245251451L;BE
US245252423L;DE
US248052155L;GB
US250317820;GB
US250644320;BE
US250668780;DE
US250730780;FR
US250790410;GB
US250900168;GB
US250917233L;AT
US251190717;GB
US251214948;DE
US251324733;GB
US251615902;GB
US251792394;GB
US251797617;GB
US251843385;GB
US251897152;SK
US253175477L;GB
US256231016L;GB
US256320935L;SE
US258082637L;GB
US260075658;GB
US260159761;DE
US260405422;GB
US261119726;DE
US261219283;IE
US261251958;NL
US261342272;DE
US261398293;GB
US261531856;FR
US261911571;GB
US262590997;GB
US262735737;GB
US262994223;GB
US270000798;GB
US270223495;GB
US270247747;GB
US270306875;IE
US270676603;DE
US270756180;GB
US270767387;GB
US270903295;DE
US270986328;DE
US271284632;GB
US271341991;GB
US272080145L;GB
US272197395;BE
US272228185;NL
US272909425;GB
US273679414;NL
US273865930;GB
US281335689;FR
US310267900;AT
US310387920;GB
US310411980;GB
US310596149;GB
US310888197;GB
US311125853;GB
US311168055;DE
US311429215;IE
US311598292;GB
US314388903;BE
US320255852;GB
US320375147;FR
US320415537;IE
US330112644;DK
US330174996;GB
US330199426;FR
US330238801;GB
US330480482;GB
US330832424;NL
US330927079;GB
US331022198;DK
US331151291;GB
US340217820;ES
US340253240;DE
US340276860;GB
US340451060;GB
US340514850;FR
US340526850;GB
US340577130;GB
US340590250;DE
US341096634;GB
US341482024;GB
US341531521;DE
US341559357;NL
US341730488;DE
US341803229;GB
US341830213;BE
US341860551;ES
US341867219;DE
US341897652;FR
US344297750;GB
US350160610;DE
US350257090;GB
US350470950;ES
US350827455;DE
US351160484;DE
US351828377;DE
US352333914;GB
US360698440;GB
US360781620;NL
US360848180;DE
US361004130;GB
US361063330;GB
US361115800;DE
US361124040;DE
US361150280;BE
US361169950;DE
US361258310;DK
US362257936;GB
US362334820;GB
US362361282;FR
US362382580;NL
US362443580;FR
US362495346;BE
US362668272;FR
US362675536;GB
US362704017;NL
US362723087;IE
US363145972;GB
US363161171;LU
US363352497;GB
US363514169;BE
US363555336;GB
US363601505;DE
US363640402;PT
US363795742;DE
US363840979;BE
US363853103;FR
US364062333;FR
US364150422;GB
US364169320;BE
US364215970;SE
US364277050;ES
US364316614;NL
US364412642;GB
US364459170;GB
US370602744;FR
US371490331;BE
US371744899;FR
US380387840;FR
US380549190;GB
US380710690;DE
US380819050;FR
US380837640;GB
US381016240;GB
US381239739;DE
US381285128;GB
US381490038;GB
US381686453;DE
US381794485;GB
US381886260;DE
US382046833;DE
US382478409;GB
US382687639;GB
US383306461;DE
US383354643;GB
US383826477;BE
US390168610;FR
US390178960;GB
US390380010;DE
US390394230;DE
US390448110;DE
US390482000;GB
US390520270;DE
US390561070;GB
US390622040;SE
US390875718;NL
US391144397;GB
US391434669;AT
US391566457;GB
US391672779;FR
US410129150;GB
US410222640;GB
US410231510;NL
US410251095;GB
US410268370;DE
US410274440;FR
US410417775;FR
US410449260;GB
US410580470;GB
US410749934;GB
US410886515;GB
US411016855;FR
US411321939;GB
US411427402;GB
US411577970;GB
US411717955;GB
US411724239;NL
US411790959;FR
US411990662;CZ
US412118289;NL
US420991521;DE
US421520346;GB
US421558674;DE
US421648585;DE
US430178130;FR
US430259330;FR
US431273600;GB
US431581814;GB
US431878297;GB
US432109021;FR
US440324630;AT
US451505676;NL
US452080495;GB
US452598330;ES
US452884094;GB
US452952962;GB
US453779385;GB
US454950432;GB
US460539758;GB
US460696167;BE
US461750895;GB
US462078182;GB
US462286804;GB
US462888322;GB
US462950970;DE
US470210602;NL
US470351813;GB
US470731996;DE
US470777362;FR
US470783182;GB
US470813844;GB
US470956945;DE
US471639172;GB
US471758322;ES
US472390983;GB
US473335141;DE
US481090909;GB
US510014090;NL
US510263969;FR
US510283071;GB
US510317849;IE
US510347963;FR
US510350842;GB
US510371142;GB
US510378542;FR
US510484716;GB
US520408290;FR
US520845774;DK
US521165937;NL
US521193298;FR
US521200960;GB
US521261113;GB
US521375208;GB
US521451377;GB
US521568099;LU
US521604305;BE
US521762325;GB
US521893632;GB
US522055918;ES
US522091509;GB
US522130962;GB
US522183153;DE
US522209244;GB
US522230784;GB
US522284372;GB
US522314475;DE
US522439556;GB
US530085950;NL
US530257888;GB
US540852979;GB
US541163725;GB
US541252625;DK
US541317776;NL
US541345888;GB
US541692118;BE
US541701843;FR
US541708481;GB
US541746567;GB
US541887631;NL
US541955550;ES
US542185193;GB
US560732648;GB
US560906609;LU
US561383460;NL
US561505767;BE
US562542838;GB
US570248420;FR
US570965380;GB
US580401110;GB
US580628465;GB
US580831862;GB
US581493818;GB
US581960019;GB
US582480149;GB
US582632672;ES
US590739250;NL
US591162998;GB
US591517485;FR
US591578329;AT
US591995548;BE
US592459427;GB
US592663954;GB
US592712887;IE
US592754337;GB
US593074176;GB
US593157093;DE
US593666743;GB
US610143150;IE
US611055020;GB
US611088522;GB
US611478870;DK
US611488595;GB
US611551890;PL
US611767919;GB
US620873631;GB
US621096725;NL
US621539359;DE
US621644402;DK
US621721435;GB
US631261433;GB
US650654331;ES
US650750100;GB
US650773649;BE
US651051192;IE
US680397820;IE
US680680859;GB
US710361522;GB
US710581897;GB
US710987913;GB
US720679819;GB
US721074903;GB
US730785597;GB
US731559348;SE
US741191271;GB
US741339132;DE
US741621248;GB
US741677284;GB
US741790172;GB
US741828067;GB
US741871327;DE
US741989366;GB
US742126120;NL
US742211011;NL
US742480931;GB
US742806888;DE
US742956831;GB
US743204509;NL
US750289970;DE
US750725338;PL
US752018505;FR
US752275152;DK
US752379388;GB
US752559681;LU
US752677995;GB
US753099507;GB
US753236470;NL
US760207995;GB
US760210849;GB
US760451843;GB
US760475815;GB
US760476605;GB
US760506313;GB
US760515284;FR
US760526032;GB
US760677208;GB
US770019522;IE
US770051991;FR
US770059951;GB
US770142404;GB
US770154833;IE
US770181864;GB
US770188631;IE
US770208119;DE
US770228183;IE
US770307520;NL
US770398689;FR
US770419172;IE
US770430924;LU
US770444317;GB
US770487526;GB
US770518772;DE
US800188269;IE
US800812659;GB
US810422894;AT
US840178380;FR
US840518115;NL
US840608431;DE
US840846841;DE
US841010843;GB
US841271317;PL
US841288730;GB
US860629024;NL
US860748362;GB
US860766246;GB
US860824673;GB
US870342734;GB
US870447695;IE
US870698303;GB
US880448389;GB
US901002689;AT
US910425694;SE
US911011792;GB
US911033443;NL
US911040022;AT
US911144442;FI
US911325671;NL
US911432133;GB
US911628146;NL
US911646860;GB
US930460598;GB
US930621989;DE
US930780536;GB
US930786033;FR
US940479804;NL
US940849175;AT
US940890210;DK
US940905160;BE
US941081436;GB
US941109521;ES
US941499887;GB
US941622541;DE
US941648752;FR
US941655526;DE
US941658138;GB
US941672743;NL
US942359345;DE
US942404110;IE
US942579683;DE
US942634797;AT
US942657368;GB
US942703333;GB
US942802192;BE
US942838567;GB
US942867490;GB
US942896096;AT
US943046892;GB
US943047598;IE
US943086355;ES
US943128324;NL
US943156479;AT
US943177549;DE
US943207296;GB
US943281941;BE
US943346760;AT
US943391143;FR
US951142616;GB
US951492269;NL
US951567322;GB
US951778500;GB
US951797918;GB
US952039518;DE
US952043126;DK
US952628227;NL
US952680965;DK
US952848406;IE
US953015862;NL
US953540776;NL
US953685934;GB
US953797580;GB
US953936623;IE
US954023433;GB
US954081636;GB
US954318554;DE
US954352386;GB
US954431352;FR
US954527222;GB
US954545390;FR
US954803544;DE
US956021257;IE
US980152841;DE
US980181725;GB
US980409895;DE
US980420726;DE
US980534701;GB
US980551260;GB
USA978300000;GB
USCP1898332;DK
USCP1964200;DK
USCP51808049;GR
USIA80173925;NL
USIA8053950348488;GB
USIA8056719156266;GB
USLEI116573;GB
USLEI159690;DE
USLEI349953;GB
USLEI399718;GB
USLEI403395;FR
USLEI40809;GB
USLEI42052;GB
USMB3788;GB
USMCFA14;GB
USP005188146;GB
USP008924906;GB
VC*B000014062;GB
VC*B000073057;GB
VCD891418568D;GB
VE*570164691;LV
VED176996288;SE
VG*B000036119;GB
VG*B000045250;GB
VG*B000052338;GB
VG*B000057227;GB
VG*B000068373;GB
VG*B000072676;GB
VG*B000072712;GB
VG*D00341672;GB
VG*I00010857893;GB
VG*L000000095495;GB
VG*S0058728;GB
VG30004ZG;ES
VG40062ZG;NL
VG40093ZG;DE
VGD045042368;GB
VGD045180668;GB
VGD045215568;GB
VGD045610268;GB
VGD045680568;GB
VGD105763858;GB
VGD145074568;GB
VGD216033568D;GB
VGD235139268;GB
VGD235700168;GB
VGD235892668;GB
VGD245033068;GB
VGD245092168;NL
VGD245108068;SK
VGD319104568D;GB
VGD345264568;GB
VGD345342968;GB
VGD345460968;GB
VGD345948368;GB
VGD423073568D;GB
VGD435497268;GB
VGD435884168;GB
VGD445320468;GB
VGD445399368;GB
VGD535403968;GB
VGD535554468;GB
VGD535689868;GB
VGD594152568D;PT
VGD629463568D;GB
VGD708714568D;GB
VGD735294068;GB
VGD735544368;IE
VGD735918468;GB
VGD807224568D;GB
VGD832544568D;GB
VGD835907168;GB
VGD835933768;GB
VGD841124568D;PL
VGD935055368;GB
VGD935078568;GB
VGD945379018;LU
WW*1040137755;FR
WW*1040377537;FR
WW*1040384432;FR
WW*1040416056;FR
WW*1040440226;FR
WW*1040447293;FR
WW*1040452637;FR
WW*1040453186;FR
WW*1040474533;FR
WW*1040505918;FR
WW*1040508736;FR
WW*1040523969;FR
WW*1040554572;FR
WW*1040555106;BE
WW*1040571825;FR
WW*1040588645;FR
WW*1040618562;FR
WW*1040636163;FR
WW*1040639857;FR
WW*1040640426;FR
WW*1040640854;FR
WW*1040642583;FR
WW*1040665185;FR
WW*1040665538;FR
WW*1040673924;FR
WW*1040678527;FR
WW*1040682722;FR
WW*1040703802;FR
WW*1040718011;FR
WW*1040727475;FR
WW*1040754431;FR
WW*1040758093;FR
WW*1040762376;FR
WW*1040766585;FR
WW*1040772432;FR
WW*1040783672;FR
WW*1040788115;FR
WW*1040807493;FR
WW*1040826400;FR
WW*1040836914;FR
WW*1040851023;FR
WW*1040888720;FR
WW*1040930706;FR
WW*1040941802;FR
WW*1040951134;FR
WW*1040953721;FR
WW*1040960689;FR
WW*1040963584;FR
WW*1040967933;FR
WW*1040989987;FR
WW*1041002261;FR
WW*1041008292;FR
WW*1041013102;FR
WW*1041016120;FR
WW*1041043089;FR
WW*1041076075;FR
WW*1041077689;FR
WW*1041083424;FR
WW*1041086496;FR
WW*1041101021;FR
WW*1041102264;FR
WW*1041104602;FR
WW*1041105779;FR
WW*1041116625;FR
WW*1041117097;FR
WW*1041117194;FR
WW*1041117253;FR
WW*1041117364;FR
WW*1041122888;FR
WW*1041126393;FR
WW*1041134419;FR
WW*1041141564;FR
WW*1041152990;FR
WW*1041157368;FR
WW*1041164379;FR
WW*1041170340;FR
WW*1041173047;FR
WW*1041193589;FR
WW*1041195766;FR
WW*1041197974;FR
WW*1041201945;FR
WW*1041221312;FR
WW*1041222851;FR
WW*1041223803;FR
WW*1041224124;FR
WW*1041226599;FR
WW*1041229582;FR
WW*1041244826;FR
WW*1041246049;FR
WW*1041246537;FR
WW*1041248575;FR
WW*1041249022;FR
WW*1041255338;FR
WW*1041255923;FR
WW*1041256248;FR
WW*1041258303;FR
WW*1041259569;FR
WW*1041261235;FR
WW*1041261360;FR
WW*1041263193;FR
WW*1041264303;FR
WW*1041265187;FR
WW*1041265417;FR
WW*1041270446;FR
WW*1041272064;FR
WW*1041274533;FR
WW*1041275303;FR
WW*1041278262;FR
WW*1041278536;FR
WW*1041283635;FR
WW*1041285276;FR
WW*1041287721;FR
WW*1041289128;FR
WW*1041289623;FR
WW*1041289626;FR
WW*1041290795;FR
WW*1041293230;FR
WW*1041293409;FR
WW*1041296096;FR
WW*1041297868;FR
WW*1041302808;FR
WW*1041303271;FR
WW*1041311110;FR
WW*1041312683;FR
WW*1041313016;FR
WW*1041313427;FR
WW*1041314639;FR
WW*1041316847;FR
WW*1041320589;FR
WW*1041321056;FR
WW*1041322322;FR
WW*1041327460;FR
WW*1041363049;GB
WW*1041373075;FR
WW*1041374341;FR
WW*1041413325;FR
WW*1041462746;FR
WW*1041472522;FR
WW*1042731366;FR
WW*1042731954;FR
WW*1042736171;FR
WW*1042739043;FR
WW*1042742803;FR
WW*1042744966;FR
WW*1042746842;FR
WW*1042749129;FR
WW*1042749273;FR
WW*1042749309;FR
WW*1042752111;FR
WW*1042753930;FR
WW*1042754404;FR
WW*1042761657;FR
WW*1042762439;FR
WW*1042764608;FR
WW*1042765166;FR
WW*1042767560;FR
WW*1042767721;FR
WW*1042767777;FR
WW*1042768664;FR
WW*1042768712;FR
WW*1042769588;FR
WW*1042772604;FR
WW*1042779523;FR
WW*1042779643;FR
WW*1042781638;FR
WW*1042782406;FR
WW*1042785611;FR
WW*1042785678;FR
WW*1042787583;FR
WW*1042789118;FR
WW*1042789723;FR
WW*1042791402;FR
WW*1042793897;FR
WW*1042793918;FR
WW*1042794498;ES
WW*1042794656;FR
WW*1042794755;FR
WW*1042795405;FR
WW*1042796597;FR
WW*1042796734;FR
WW*1042797539;FR
WW*1042798969;FR
WW*1042799123;FR
WW*1042799673;FR
WW*1042799991;FR
WW*1042800289;FR
WW*1042801873;FR
WW*1042803684;FR
WW*1042803782;FR
WW*1042804021;FR
WW*1042809836;FR
WW*1042810171;FR
WW*1042815670;FR
WW*1042818628;FR
WW*1042819469;FR
WW*1042819902;FR
WW*1042821793;FR
WW*1042822686;FR
WW*1042825340;FR
WW*1042827039;FR
WW*1042827596;FR
WW*1042828428;FR
WW*1042828704;FR
WW*1042828818;FR
WW*1042829582;FR
WW*1042830311;FR
WW*1042830463;FR
WW*1042831572;FR
WW*1042832230;FR
WW*1042832635;FR
WW*1042833089;FR
WW*1042833139;FR
WW*1042833546;FR
WW*1042833792;FR
WW*1042834509;FR
WW*1042834842;FR
WW*1042836461;FR
WW*1042836994;FR
WW*1042839586;FR
WW*1042839867;FR
WW*1042846306;FR
WW*1042848403;FR
WW*1042852159;FR
WW*1044029073;FR
WW*1044030531;FR
WW*1044031130;FR
WW*1044033839;FR
WW*1044034547;FR
WW*1044035595;FR
WW*1044035818;FR
WW*1044036506;FR
WW*1044040819;FR
WW*1044041062;FR
WW*1044043366;FR
WW*1044044711;FR
WW*1044045661;FR
WW*1044049222;FR
WW*1044051781;FR
WW*1044054351;FR
WW*1044054564;FR
WW*1044056402;FR
WW*1044059801;FR
WW*1044064428;FR
WW*1044065715;FR
WW*1044065952;FR
WW*1044070764;FR
WW*1044072134;FR
WW*1044072614;FR
WW*1044073926;FR
WW*1044075817;FR
WW*1044078262;FR
